id,cluster
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip1,-1
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip2,-1
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip3,-1
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip4,-1
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip5,-1
291_Tori Kelly - Paper Hearts (Official Video)_clip0,-1
291_Tori Kelly - Paper Hearts (Official Video)_clip1,-1
291_Tori Kelly - Paper Hearts (Official Video)_clip2,-1
291_Tori Kelly - Paper Hearts (Official Video)_clip3,-1
291_Tori Kelly - Paper Hearts (Official Video)_clip4,-1
292_Tamia - Officially Missing You (Official Video)_clip0,-1
292_Tamia - Officially Missing You (Official Video)_clip1,-1
292_Tamia - Officially Missing You (Official Video)_clip2,-1
292_Tamia - Officially Missing You (Official Video)_clip3,-1
292_Tamia - Officially Missing You (Official Video)_clip4,-1
292_Tamia - Officially Missing You (Official Video)_clip5,-1
292_Tamia - Officially Missing You (Official Video)_clip6,-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip0",-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip1",-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip2",-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip3",-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip4",-1
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip5",-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip0,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip1,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip2,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip3,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip4,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip5,-1
294_Justin Bieber - Die In Your Arms (Official Audio)_clip6,-1
295_Ava Max - So Am I (Lyrics)_clip0,-1
295_Ava Max - So Am I (Lyrics)_clip1,-1
295_Ava Max - So Am I (Lyrics)_clip2,-1
295_Ava Max - So Am I (Lyrics)_clip3,-1
295_Ava Max - So Am I (Lyrics)_clip4,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip0,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip1,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip2,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip3,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip4,-1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip5,-1
297_Danity Kane - Damaged (Official Music Video)_clip0,-1
297_Danity Kane - Damaged (Official Music Video)_clip1,-1
297_Danity Kane - Damaged (Official Music Video)_clip2,-1
297_Danity Kane - Damaged (Official Music Video)_clip3,-1
297_Danity Kane - Damaged (Official Music Video)_clip4,-1
297_Danity Kane - Damaged (Official Music Video)_clip5,-1
297_Danity Kane - Damaged (Official Music Video)_clip6,-1
298_Tori Kelly - Nobody Love (Official Video)_clip0,-1
298_Tori Kelly - Nobody Love (Official Video)_clip1,-1
298_Tori Kelly - Nobody Love (Official Video)_clip2,-1
298_Tori Kelly - Nobody Love (Official Video)_clip3,-1
298_Tori Kelly - Nobody Love (Official Video)_clip4,-1
298_Tori Kelly - Nobody Love (Official Video)_clip5,-1
299_The Chicks - Landslide (Official Video)_clip0,-1
299_The Chicks - Landslide (Official Video)_clip1,-1
299_The Chicks - Landslide (Official Video)_clip2,-1
299_The Chicks - Landslide (Official Video)_clip3,-1
299_The Chicks - Landslide (Official Video)_clip4,-1
299_The Chicks - Landslide (Official Video)_clip5,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip0,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip1,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip2,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip3,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip4,-1
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip5,-1
301_Michael Jackson - Butterflies_clip0,-1
301_Michael Jackson - Butterflies_clip1,-1
301_Michael Jackson - Butterflies_clip2,-1
301_Michael Jackson - Butterflies_clip3,-1
301_Michael Jackson - Butterflies_clip4,-1
301_Michael Jackson - Butterflies_clip5,-1
301_Michael Jackson - Butterflies_clip6,-1
301_Michael Jackson - Butterflies_clip7,-1
302_Why Don't We - What Am I [Official Video]_clip0,-1
302_Why Don't We - What Am I [Official Video]_clip1,-1
302_Why Don't We - What Am I [Official Video]_clip2,-1
302_Why Don't We - What Am I [Official Video]_clip3,-1
302_Why Don't We - What Am I [Official Video]_clip4,-1
302_Why Don't We - What Am I [Official Video]_clip5,-1
303_Dan + Shay - All To Myself (Icon Video)_clip0,-1
303_Dan + Shay - All To Myself (Icon Video)_clip1,-1
303_Dan + Shay - All To Myself (Icon Video)_clip2,-1
303_Dan + Shay - All To Myself (Icon Video)_clip3,-1
303_Dan + Shay - All To Myself (Icon Video)_clip4,-1
304_Like I'm Gonna Lose You_clip0,-1
304_Like I'm Gonna Lose You_clip1,-1
304_Like I'm Gonna Lose You_clip2,-1
304_Like I'm Gonna Lose You_clip3,-1
304_Like I'm Gonna Lose You_clip4,-1
304_Like I'm Gonna Lose You_clip5,-1
305_Dan + Shay - How Not To (Official Music Video)_clip0,-1
305_Dan + Shay - How Not To (Official Music Video)_clip1,-1
305_Dan + Shay - How Not To (Official Music Video)_clip2,-1
305_Dan + Shay - How Not To (Official Music Video)_clip3,-1
305_Dan + Shay - How Not To (Official Music Video)_clip4,-1
305_Dan + Shay - How Not To (Official Music Video)_clip5,-1
305_Dan + Shay - How Not To (Official Music Video)_clip6,-1
305_Dan + Shay - How Not To (Official Music Video)_clip7,-1
305_Dan + Shay - How Not To (Official Music Video)_clip8,-1
305_Dan + Shay - How Not To (Official Music Video)_clip9,-1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip0,-1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip1,-1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip2,-1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip3,-1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip4,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip0,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip1,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip2,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip3,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip4,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip5,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip6,-1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip7,-1
"308_NOTD, Bea Miller - I Wanna Know_clip0",-1
"308_NOTD, Bea Miller - I Wanna Know_clip1",-1
"308_NOTD, Bea Miller - I Wanna Know_clip2",-1
"308_NOTD, Bea Miller - I Wanna Know_clip3",-1
"308_NOTD, Bea Miller - I Wanna Know_clip4",-1
"308_NOTD, Bea Miller - I Wanna Know_clip5",-1
309_2U - David Guetta ft.Justin Bieber lyrics_clip0,-1
309_2U - David Guetta ft.Justin Bieber lyrics_clip1,-1
309_2U - David Guetta ft.Justin Bieber lyrics_clip2,-1
309_2U - David Guetta ft.Justin Bieber lyrics_clip3,-1
309_2U - David Guetta ft.Justin Bieber lyrics_clip4,-1
310_Tori Kelly - Hollow (Official)_clip0,-1
310_Tori Kelly - Hollow (Official)_clip1,-1
310_Tori Kelly - Hollow (Official)_clip2,-1
310_Tori Kelly - Hollow (Official)_clip3,-1
310_Tori Kelly - Hollow (Official)_clip4,-1
310_Tori Kelly - Hollow (Official)_clip5,-1
311_Flo Rida - How I Feel [Official Video]_clip0,-1
311_Flo Rida - How I Feel [Official Video]_clip1,-1
311_Flo Rida - How I Feel [Official Video]_clip2,-1
311_Flo Rida - How I Feel [Official Video]_clip3,-1
311_Flo Rida - How I Feel [Official Video]_clip4,-1
312_Replay_clip0,-1
312_Replay_clip1,-1
312_Replay_clip2,-1
312_Replay_clip3,-1
312_Replay_clip4,-1
313_Ariana Grande - everytime (Audio)_clip0,-1
313_Ariana Grande - everytime (Audio)_clip1,-1
313_Ariana Grande - everytime (Audio)_clip2,-1
313_Ariana Grande - everytime (Audio)_clip3,-1
313_Ariana Grande - everytime (Audio)_clip4,-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip0",-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip1",-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip2",-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip3",-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip4",-1
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip5",-1
315_Must Be Doin' Somethin' Right_clip0,-1
315_Must Be Doin' Somethin' Right_clip1,-1
315_Must Be Doin' Somethin' Right_clip2,-1
315_Must Be Doin' Somethin' Right_clip3,-1
315_Must Be Doin' Somethin' Right_clip4,-1
315_Must Be Doin' Somethin' Right_clip5,-1
315_Must Be Doin' Somethin' Right_clip6,-1
315_Must Be Doin' Somethin' Right_clip7,-1
316_Counting Stars_clip0,-1
316_Counting Stars_clip1,-1
316_Counting Stars_clip2,-1
316_Counting Stars_clip3,-1
316_Counting Stars_clip4,-1
316_Counting Stars_clip5,-1
316_Counting Stars_clip6,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip0,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip1,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip2,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip3,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip4,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip5,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip6,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip7,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip8,-1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip9,-1
318_Colbie Caillat - Fallin' For You_clip0,-1
318_Colbie Caillat - Fallin' For You_clip1,-1
318_Colbie Caillat - Fallin' For You_clip2,-1
318_Colbie Caillat - Fallin' For You_clip3,-1
318_Colbie Caillat - Fallin' For You_clip4,-1
318_Colbie Caillat - Fallin' For You_clip5,-1
318_Colbie Caillat - Fallin' For You_clip6,-1
319_Yael Naim - New Soul (Official Video)_clip0,-1
319_Yael Naim - New Soul (Official Video)_clip1,-1
319_Yael Naim - New Soul (Official Video)_clip2,-1
319_Yael Naim - New Soul (Official Video)_clip3,-1
319_Yael Naim - New Soul (Official Video)_clip4,-1
319_Yael Naim - New Soul (Official Video)_clip5,-1
320_Stay With Me_clip0,-1
320_Stay With Me_clip1,-1
320_Stay With Me_clip2,-1
320_Stay With Me_clip3,-1
320_Stay With Me_clip4,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip0,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip1,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip2,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip3,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip4,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip5,-1
321_Ariana Grande - R.E.M. (Official Audio)_clip6,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip0,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip1,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip2,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip3,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip4,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip5,-1
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip6,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip0,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip1,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip2,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip3,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip4,-1
323_Justin Bieber - What Do You Mean？ (Audio)_clip5,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip0,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip1,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip2,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip3,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip4,-1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip5,-1
325_NO_clip0,-1
325_NO_clip1,-1
325_NO_clip2,-1
325_NO_clip3,-1
325_NO_clip4,-1
325_NO_clip5,-1
326_Lady Antebellum - What If I Never Get Over You_clip0,-1
326_Lady Antebellum - What If I Never Get Over You_clip1,-1
326_Lady Antebellum - What If I Never Get Over You_clip2,-1
326_Lady Antebellum - What If I Never Get Over You_clip3,-1
326_Lady Antebellum - What If I Never Get Over You_clip4,-1
326_Lady Antebellum - What If I Never Get Over You_clip5,-1
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip0,-1
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip1,-1
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip2,-1
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip3,-1
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip4,-1
"328_Beyoncé - Me, Myself & I_clip0",-1
"328_Beyoncé - Me, Myself & I_clip1",-1
"328_Beyoncé - Me, Myself & I_clip2",-1
"328_Beyoncé - Me, Myself & I_clip3",-1
"328_Beyoncé - Me, Myself & I_clip4",-1
"328_Beyoncé - Me, Myself & I_clip5",-1
"328_Beyoncé - Me, Myself & I_clip6",-1
"328_Beyoncé - Me, Myself & I_clip7",-1
"328_Beyoncé - Me, Myself & I_clip8",-1
329_The Chicks - Wide Open Spaces (Official Video)_clip0,-1
329_The Chicks - Wide Open Spaces (Official Video)_clip1,-1
329_The Chicks - Wide Open Spaces (Official Video)_clip2,-1
329_The Chicks - Wide Open Spaces (Official Video)_clip3,-1
329_The Chicks - Wide Open Spaces (Official Video)_clip4,-1
329_The Chicks - Wide Open Spaces (Official Video)_clip5,-1
330_Rather Be (feat. Jess Glynne)_clip0,-1
330_Rather Be (feat. Jess Glynne)_clip1,-1
330_Rather Be (feat. Jess Glynne)_clip2,-1
330_Rather Be (feat. Jess Glynne)_clip3,-1
330_Rather Be (feat. Jess Glynne)_clip4,-1
330_Rather Be (feat. Jess Glynne)_clip5,-1
331_If I Ain't Got You_clip0,-1
331_If I Ain't Got You_clip1,-1
331_If I Ain't Got You_clip2,-1
331_If I Ain't Got You_clip3,-1
331_If I Ain't Got You_clip4,-1
331_If I Ain't Got You_clip5,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip0,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip1,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip2,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip3,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip4,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip5,-1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip6,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip0,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip1,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip2,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip3,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip4,-1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip5,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip0,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip1,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip2,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip3,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip4,-1
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip5,-1
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip0,-1
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip1,-1
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip2,-1
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip3,-1
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip4,-1
336_Madison Beer - Dear Society (Official Video)_clip0,-1
336_Madison Beer - Dear Society (Official Video)_clip1,-1
336_Madison Beer - Dear Society (Official Video)_clip2,-1
336_Madison Beer - Dear Society (Official Video)_clip3,-1
336_Madison Beer - Dear Society (Official Video)_clip4,-1
336_Madison Beer - Dear Society (Official Video)_clip5,-1
337_Mariah Carey - We belong together (Lyrics)_clip0,-1
337_Mariah Carey - We belong together (Lyrics)_clip1,-1
337_Mariah Carey - We belong together (Lyrics)_clip2,-1
337_Mariah Carey - We belong together (Lyrics)_clip3,-1
337_Mariah Carey - We belong together (Lyrics)_clip4,-1
337_Mariah Carey - We belong together (Lyrics)_clip5,-1
338_Tori Kelly - Colors Of The Wind_clip0,-1
338_Tori Kelly - Colors Of The Wind_clip1,-1
338_Tori Kelly - Colors Of The Wind_clip2,-1
338_Tori Kelly - Colors Of The Wind_clip3,-1
339_Sam Smith - Diamonds (Official Music Video)_clip0,-1
339_Sam Smith - Diamonds (Official Music Video)_clip1,-1
339_Sam Smith - Diamonds (Official Music Video)_clip2,-1
339_Sam Smith - Diamonds (Official Music Video)_clip3,-1
339_Sam Smith - Diamonds (Official Music Video)_clip4,-1
339_Sam Smith - Diamonds (Official Music Video)_clip5,-1
340_I Have Nothing_clip0,-1
340_I Have Nothing_clip1,-1
340_I Have Nothing_clip2,-1
340_I Have Nothing_clip3,-1
340_I Have Nothing_clip4,-1
340_I Have Nothing_clip5,-1
340_I Have Nothing_clip6,-1
340_I Have Nothing_clip7,-1
341_U Smile Justin Bieber Lyrics_clip0,-1
341_U Smile Justin Bieber Lyrics_clip1,-1
341_U Smile Justin Bieber Lyrics_clip2,-1
341_U Smile Justin Bieber Lyrics_clip3,-1
341_U Smile Justin Bieber Lyrics_clip4,-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip0",-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip1",-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip2",-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip3",-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip4",-1
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip5",-1
343_Can't Hold Us by Macklemore (Lyrics)_clip0,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip1,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip2,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip3,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip4,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip5,-1
343_Can't Hold Us by Macklemore (Lyrics)_clip6,-1
344_The Wanted - Chasing The Sun (Lyric)_clip0,-1
344_The Wanted - Chasing The Sun (Lyric)_clip1,-1
344_The Wanted - Chasing The Sun (Lyric)_clip2,-1
344_The Wanted - Chasing The Sun (Lyric)_clip3,-1
344_The Wanted - Chasing The Sun (Lyric)_clip4,-1
345_Michael Buble - Quando Quando Quando_clip0,-1
345_Michael Buble - Quando Quando Quando_clip1,-1
345_Michael Buble - Quando Quando Quando_clip2,-1
345_Michael Buble - Quando Quando Quando_clip3,-1
345_Michael Buble - Quando Quando Quando_clip4,-1
345_Michael Buble - Quando Quando Quando_clip5,-1
345_Michael Buble - Quando Quando Quando_clip6,-1
345_Michael Buble - Quando Quando Quando_clip7,-1
346_Niall Horan - No Judgement (Official Video)_clip0,-1
346_Niall Horan - No Judgement (Official Video)_clip1,-1
346_Niall Horan - No Judgement (Official Video)_clip2,-1
346_Niall Horan - No Judgement (Official Video)_clip3,-1
346_Niall Horan - No Judgement (Official Video)_clip4,-1
347_Jonas Brothers - Only Human (Lyrics)_clip0,-1
347_Jonas Brothers - Only Human (Lyrics)_clip1,-1
347_Jonas Brothers - Only Human (Lyrics)_clip2,-1
347_Jonas Brothers - Only Human (Lyrics)_clip3,-1
347_Jonas Brothers - Only Human (Lyrics)_clip4,-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip0",-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip1",-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip2",-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip3",-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip4",-1
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip5",-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip0,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip1,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip2,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip3,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip4,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip5,-1
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip6,-1
350_Jordan Fisher - All About Us (Official Video)_clip0,-1
350_Jordan Fisher - All About Us (Official Video)_clip1,-1
350_Jordan Fisher - All About Us (Official Video)_clip2,-1
350_Jordan Fisher - All About Us (Official Video)_clip3,-1
350_Jordan Fisher - All About Us (Official Video)_clip4,-1
350_Jordan Fisher - All About Us (Official Video)_clip5,-1
350_Jordan Fisher - All About Us (Official Video)_clip6,-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip0",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip1",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip2",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip3",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip4",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip5",-1
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip6",-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip0,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip1,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip2,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip3,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip4,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip5,-1
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip6,-1
354_Finn Gruva - Overwhelmed_clip0,-1
354_Finn Gruva - Overwhelmed_clip1,-1
354_Finn Gruva - Overwhelmed_clip2,-1
354_Finn Gruva - Overwhelmed_clip3,-1
354_Finn Gruva - Overwhelmed_clip4,-1
354_Finn Gruva - Overwhelmed_clip5,-1
355_Chris Brown - Crawl (Official HD Video)_clip0,-1
355_Chris Brown - Crawl (Official HD Video)_clip1,-1
355_Chris Brown - Crawl (Official HD Video)_clip2,-1
355_Chris Brown - Crawl (Official HD Video)_clip3,-1
355_Chris Brown - Crawl (Official HD Video)_clip4,-1
355_Chris Brown - Crawl (Official HD Video)_clip5,-1
355_Chris Brown - Crawl (Official HD Video)_clip6,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip0,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip1,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip2,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip3,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip4,-1
356_Jackson Wang - Oxygen (Official Music Video)_clip5,0
357_Ain't It Fun_clip0,-1
357_Ain't It Fun_clip1,-1
357_Ain't It Fun_clip2,-1
357_Ain't It Fun_clip3,-1
357_Ain't It Fun_clip4,-1
357_Ain't It Fun_clip5,-1
357_Ain't It Fun_clip6,-1
357_Ain't It Fun_clip7,-1
357_Ain't It Fun_clip8,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip0,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip1,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip2,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip3,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip4,-1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip5,-1
359_Mya - Fallen_clip0,-1
359_Mya - Fallen_clip1,-1
359_Mya - Fallen_clip2,-1
359_Mya - Fallen_clip3,-1
359_Mya - Fallen_clip4,-1
359_Mya - Fallen_clip5,-1
359_Mya - Fallen_clip6,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip0,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip1,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip2,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip3,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip4,-1
360_Kacey Musgraves - Butterflies (Official Music Video)_clip5,-1
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip0",-1
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip1",-1
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip2",-1
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip3",-1
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip4",-1
362_Into You - Ariana Grande (Lyrics)_clip0,-1
362_Into You - Ariana Grande (Lyrics)_clip1,-1
362_Into You - Ariana Grande (Lyrics)_clip2,-1
362_Into You - Ariana Grande (Lyrics)_clip3,-1
362_Into You - Ariana Grande (Lyrics)_clip4,-1
362_Into You - Ariana Grande (Lyrics)_clip5,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip0,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip1,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip2,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip3,-1
